Date,(ALL) Requiring inpatient care,(ALL) Discharged from hospital or released from treatment,(ALL) To be confirmed,(Hokkaido) Requiring inpatient care,(Hokkaido) Discharged from hospital or released from treatment,(Hokkaido) To be confirmed,(Aomori) Requiring inpatient care,(Aomori) Discharged from hospital or released from treatment,(Aomori) To be confirmed,(Iwate) Requiring inpatient care,(Iwate) Discharged from hospital or released from treatment,(Iwate) To be confirmed,(Miyagi) Requiring inpatient care,(Miyagi) Discharged from hospital or released from treatment,(Miyagi) To be confirmed,(Akita) Requiring inpatient care,(Akita) Discharged from hospital or released from treatment,(Akita) To be confirmed,(Yamagata) Requiring inpatient care,(Yamagata) Discharged from hospital or released from treatment,(Yamagata) To be confirmed,(Fukushima) Requiring inpatient care,(Fukushima) Discharged from hospital or released from treatment,(Fukushima) To be confirmed,(Ibaraki) Requiring inpatient care,(Ibaraki) Discharged from hospital or released from treatment,(Ibaraki) To be confirmed,(Tochigi) Requiring inpatient care,(Tochigi) Discharged from hospital or released from treatment,(Tochigi) To be confirmed,(Gunma) Requiring inpatient care,(Gunma) Discharged from hospital or released from treatment,(Gunma) To be confirmed,(Saitama) Requiring inpatient care,(Saitama) Discharged from hospital or released from treatment,(Saitama) To be confirmed,(Chiba) Requiring inpatient care,(Chiba) Discharged from hospital or released from treatment,(Chiba) To be confirmed,(Tokyo) Requiring inpatient care,(Tokyo) Discharged from hospital or released from treatment,(Tokyo) To be confirmed,(Kanagawa) Requiring inpatient care,(Kanagawa) Discharged from hospital or released from treatment,(Kanagawa) To be confirmed,(Niigata) Requiring inpatient care,(Niigata) Discharged from hospital or released from treatment,(Niigata) To be confirmed,(Toyama) Requiring inpatient care,(Toyama) Discharged from hospital or released from treatment,(Toyama) To be confirmed,(Ishikawa) Requiring inpatient care,(Ishikawa) Discharged from hospital or released from treatment,(Ishikawa) To be confirmed,(Fukui) Requiring inpatient care,(Fukui) Discharged from hospital or released from treatment,(Fukui) To be confirmed,(Yamanashi) Requiring inpatient care,(Yamanashi) Discharged from hospital or released from treatment,(Yamanashi) To be confirmed,(Nagano) Requiring inpatient care,(Nagano) Discharged from hospital or released from treatment,(Nagano) To be confirmed,(Gifu) Requiring inpatient care,(Gifu) Discharged from hospital or released from treatment,(Gifu) To be confirmed,(Shizuoka) Requiring inpatient care,(Shizuoka) Discharged from hospital or released from treatment,(Shizuoka) To be confirmed,(Aichi) Requiring inpatient care,(Aichi) Discharged from hospital or released from treatment,(Aichi) To be confirmed,(Mie) Requiring inpatient care,(Mie) Discharged from hospital or released from treatment,(Mie) To be confirmed,(Shiga) Requiring inpatient care,(Shiga) Discharged from hospital or released from treatment,(Shiga) To be confirmed,(Kyoto) Requiring inpatient care,(Kyoto) Discharged from hospital or released from treatment,(Kyoto) To be confirmed,(Osaka) Requiring inpatient care,(Osaka) Discharged from hospital or released from treatment,(Osaka) To be confirmed,(Hyogo) Requiring inpatient care,(Hyogo) Discharged from hospital or released from treatment,(Hyogo) To be confirmed,(Nara) Requiring inpatient care,(Nara) Discharged from hospital or released from treatment,(Nara) To be confirmed,(Wakayama) Requiring inpatient care,(Wakayama) Discharged from hospital or released from treatment,(Wakayama) To be confirmed,(Tottori) Requiring inpatient care,(Tottori) Discharged from hospital or released from treatment,(Tottori) To be confirmed,(Shimane) Requiring inpatient care,(Shimane) Discharged from hospital or released from treatment,(Shimane) To be confirmed,(Okayama) Requiring inpatient care,(Okayama) Discharged from hospital or released from treatment,(Okayama) To be confirmed,(Hiroshima) Requiring inpatient care,(Hiroshima) Discharged from hospital or released from treatment,(Hiroshima) To be confirmed,(Yamaguchi) Requiring inpatient care,(Yamaguchi) Discharged from hospital or released from treatment,(Yamaguchi) To be confirmed,(Tokushima) Requiring inpatient care,(Tokushima) Discharged from hospital or released from treatment,(Tokushima) To be confirmed,(Kagawa) Requiring inpatient care,(Kagawa) Discharged from hospital or released from treatment,(Kagawa) To be confirmed,(Ehime) Requiring inpatient care,(Ehime) Discharged from hospital or released from treatment,(Ehime) To be confirmed,(Kochi) Requiring inpatient care,(Kochi) Discharged from hospital or released from treatment,(Kochi) To be confirmed,(Fukuoka) Requiring inpatient care,(Fukuoka) Discharged from hospital or released from treatment,(Fukuoka) To be confirmed,(Saga) Requiring inpatient care,(Saga) Discharged from hospital or released from treatment,(Saga) To be confirmed,(Nagasaki) Requiring inpatient care,(Nagasaki) Discharged from hospital or released from treatment,(Nagasaki) To be confirmed,(Kumamoto) Requiring inpatient care,(Kumamoto) Discharged from hospital or released from treatment,(Kumamoto) To be confirmed,(Oita) Requiring inpatient care,(Oita) Discharged from hospital or released from treatment,(Oita) To be confirmed,(Miyazaki) Requiring inpatient care,(Miyazaki) Discharged from hospital or released from treatment,(Miyazaki) To be confirmed,(Kagoshima) Requiring inpatient care,(Kagoshima) Discharged from hospital or released from treatment,(Kagoshima) To be confirmed,(Okinawa) Requiring inpatient care,(Okinawa) Discharged from hospital or released from treatment,(Okinawa) To be confirmed
2022/11/30,537446,19144885,2308977,,,,4596,151129,51291,241,103563,47764,617,0,0,8819,89825,44941,6911,90443,66480,3568,180682,81523,20559,301424,114777,5658,215803,61538,8439,225131,66029,19109,1160893,186826,16900,904076,160177,51986,3093983,0,46655,1448987,206886,6713,223993,82445,3394,123822,39246,4102,155716,40709,2053,110918,26453,349,99247,0,19809,286478,3470,714,,,8399,478956,87714,45929,1499682,19163,,,,5580,225722,41075,13298,459222,52564,51821,2032077,198208,13471,986750,107151,29979,195268,31064,4498,152819,309,9305,44778,27518,4082,100878,878,9986,308906,11223,16363,409656,104300,5345,190623,0,1771,346,0,2875,138120,27714,3921,156705,33285,5065,94023,14235,27560,1029285,114287,6981,12630,0,21695,177499,37489,7161,320699,40761,2253,172076,25725,3708,211790,0,2071,286186,32288,3137,494076,21471
2022/12/1,542990,19158680,2378366,,,,4622,151129,52629,242,103563,49347,660,0,0,8867,89825,46313,6922,90443,67998,3568,180682,84177,20519,301424,117891,5629,215803,63675,8432,225131,68310,19172,1160893,193294,17052,904076,165659,51890,3093983,0,49826,1446753,213805,6736,223993,85204,3390,123822,40440,4107,155716,41917,2059,110918,27311,363,99373,0,19299,290806,2682,707,,,8417,478956,90729,46511,1508944,16667,,,,5579,225722,42357,13298,459222,54360,52346,2032077,203481,13488,986750,110863,29983,195268,32231,4178,153809,309,9305,44778,28254,4216,101614,652,9986,308906,13002,16359,409656,107840,5865,190964,0,1970,290,0,2868,138120,28511,3900,156705,34208,5067,94023,14799,27572,1029285,117843,7226,12653,0,21683,177499,38264,7175,320699,41954,2253,172076,26534,4060,212069,0,2142,286186,32892,3481,494076,21964
2022/12/2,544549,19173126,2444647,,,,4657,151129,53976,249,103563,50778,644,0,0,8880,89825,47654,6925,90443,69296,3568,180682,86793,20591,301424,120626,5631,215803,65760,8437,225131,70514,19212,1160893,199902,17075,904076,170959,52177,3093983,0,50157,1447020,220354,6728,223993,87770,3395,123822,41624,4113,155716,43002,2059,110918,28064,373,99507,0,19781,293361,2329,717,,,8427,478956,93551,46866,1517824,14381,,,,5584,225722,43456,13313,459222,56058,51537,2032077,209690,13536,986750,114222,29994,195268,33180,4599,154167,309,9308,44778,28866,4216,102258,583,9986,308906,14625,16345,409656,110956,5630,191942,0,2035,297,0,2870,138120,29159,3895,156705,35180,5075,94023,15275,27669,1029285,120905,7444,12673,0,21701,177499,38970,7185,320699,43135,2261,172076,27230,4006,212672,0,2253,286186,33376,3445,494076,22139
2022/12/3,554804,19193971,2494839,,,,4669,151129,55282,234,103563,52274,653,0,0,8888,89825,48944,6893,90443,70667,3568,180682,89195,20645,301424,123067,5662,215803,67949,8449,225131,72666,19311,1160893,206602,17110,904076,175979,52391,3093983,0,50503,1449938,225111,6724,223993,90342,3415,123822,42634,4138,155716,44120,2059,110918,28809,394,99625,0,19921,295905,2108,723,,,8445,478956,96189,51632,1520409,13934,,,,5609,225722,44494,13340,459222,57650,54302,2032077,212360,13544,986750,117398,30006,195268,33973,4779,154663,309,9314,44778,29403,4199,102849,606,11209,318885,5009,16385,409656,113687,5469,192816,0,2083,321,0,2874,138120,29828,3903,156705,36072,5076,94023,15731,27679,1029285,123887,7669,12694,0,21702,177499,39619,7214,320699,44346,2265,172076,27923,3875,213367,0,2277,286186,33885,3604,494076,22787
2022/12/4,551436,19209197,2550387,,,,4631,151129,56191,243,103563,53168,641,0,0,8926,89825,49762,6853,90443,71674,3568,180682,91095,20670,301424,125798,5671,215803,69575,8451,225131,74350,19353,1160893,211991,17111,904076,179917,52179,3093983,0,50317,1450349,231384,6758,223993,92082,3433,123822,43543,4125,155716,44867,2065,110918,29488,380,99764,0,18815,299483,1862,708,,,8455,478956,98307,50189,1528801,12128,,,,5604,225722,45557,13345,459222,59183,53877,2032077,217360,13549,986750,120663,29999,195268,35089,4538,155659,309,9309,44778,30029,4155,103488,530,11209,318885,6349,16387,409656,116728,5342,193508,0,2104,289,0,2869,138120,30397,3908,156705,36874,5084,94023,16161,27685,1029285,126719,7903,12701,0,21712,177499,40108,7214,320699,45224,2273,172076,28503,3920,213771,0,2266,286186,34357,3642,494076,23065
2022/12/5,547448,19223859,2575233,,,,4668,151129,56676,256,103563,53837,554,0,0,8938,89825,50137,6867,90443,72162,3568,180682,92186,20695,301424,127867,5706,215803,70305,8466,225131,75193,19446,1160893,214077,17127,904076,182150,52022,3093983,0,50228,1450789,235007,6797,223993,93245,3430,123822,43823,4120,155716,45279,2057,110918,29799,337,100172,0,17761,302763,590,682,,,8460,478956,99592,48462,1537432,7122,,,,5587,225722,45884,13352,459222,59629,52536,2032077,221026,13562,986750,122146,29994,195268,35390,4482,156334,309,9305,44778,30329,4083,104098,231,11209,318885,7160,16393,409656,119005,5427,193828,0,1943,339,0,2853,138120,30675,3923,156705,37279,5082,94023,16310,27744,1029285,127847,8118,12726,0,21732,177499,40375,7214,320699,45783,2269,172076,28942,3983,213994,0,2336,286186,34619,3674,494076,23247
2022/12/6,544345,19235027,2670459,,,,4696,151129,58538,263,103563,55980,536,0,0,8931,89825,52261,6857,90443,74164,3568,180682,95387,20734,301424,128710,5707,215803,73064,8473,225131,78048,19488,1160893,222348,17127,904076,188672,52228,3093983,0,49964,1451085,242856,6784,223993,96888,3424,123822,45634,4123,155716,46953,2058,110918,30754,306,100355,0,17420,304058,1952,653,,,8446,478956,101758,47296,1543746,12131,,,,5579,225722,47501,13351,459222,62166,50397,2032077,231095,13580,986750,125474,29996,195268,36501,4402,156752,309,9307,44778,31157,3741,104679,1118,11209,318885,9267,16404,409656,120503,5686,194987,0,2009,422,0,2822,138120,31872,3927,156705,39292,5079,94023,17090,27706,1029285,131980,8334,12752,0,21719,177499,41590,7282,320699,47910,2271,172076,29906,4344,214807,0,2259,286186,35570,3859,494076,24060
2022/12/7,551881,19241734,2769948,,,,4685,151129,60219,265,103563,57607,526,0,0,8885,89825,53879,6785,90443,75786,3568,180682,98476,20697,301424,132343,5685,215803,75744,8480,225131,80836,19508,1160893,230956,17115,904076,195360,52097,3093983,0,50330,1450555,251948,6775,223993,100563,3422,123822,47229,4106,155716,48467,2066,110918,31927,312,100497,0,17515,306287,3050,663,,,8456,478956,105936,47375,1545562,19704,,,,5581,225722,49341,13332,459222,64658,56250,2032077,233047,13602,986750,130936,30011,195268,38156,4461,157308,309,9306,44778,32167,4083,105446,918,11209,318885,11793,16406,409656,125072,5850,195968,0,2142,435,0,2828,138120,32807,3924,156705,40684,5093,94023,17785,27720,1029285,137579,8549,12794,0,21714,177499,42785,7312,320699,49708,2266,172076,31203,4636,215498,0,2371,286186,36376,3919,494076,24594
2022/12/8,556198,19257633,2852163,,,,4695,151129,61814,279,103563,59084,527,0,0,8875,89825,55218,6787,90443,77216,3568,180682,101322,20632,301424,135839,5726,215803,78007,8484,225131,83189,19449,1160893,238238,17373,904076,201024,51921,3093983,0,50773,1449823,260634,6771,223993,103660,3435,123822,48546,4111,155716,49830,2077,110918,32951,322,100632,0,17119,310105,2406,687,,,8484,478956,109501,47671,1555401,17588,,,,5576,225722,50873,13337,459222,66934,57419,2032077,238819,13602,986750,135737,30025,195268,39538,4941,157978,309,9308,44778,33008,4240,106197,806,11209,318885,13930,16410,409656,129026,6180,196829,0,2402,333,0,2840,138120,33696,3890,156705,42261,5080,94023,18434,27787,1029285,142674,9344,12822,0,21728,177499,43860,7345,320699,51524,2273,172076,32324,5030,216129,0,2432,286186,37100,4034,494076,25243
2022/12/9,560551,19271946,2931945,,,,4728,151129,62771,280,103563,60585,557,0,0,8882,89825,56599,6802,90443,78548,3568,180682,104090,20639,301424,138958,5725,215803,80152,8495,225131,85551,19415,1160893,245363,17381,904076,206700,52142,3093983,0,51867,1449086,268443,6782,223993,106619,3453,123822,49871,4118,155716,51045,2070,110918,33909,320,100770,0,16872,313142,1904,700,,,8492,478956,112594,47908,1564627,15763,,,,5585,225722,52225,13335,459222,69233,57708,2032077,245597,13678,986750,140189,30023,195268,40870,5137,158756,309,9318,44778,33894,4511,106722,785,11209,318885,15982,16429,409656,132879,6454,197572,0,2601,347,0,2826,138120,34603,3889,156705,43685,5090,94023,19140,27824,1029285,147530,10148,12862,0,21756,177499,44876,7365,320699,53584,2270,172076,33547,5536,216678,0,2503,286186,37779,4160,494076,25773
2022/12/10,567608,19295389,3007759,,,,4778,151129,64520,289,103563,62136,560,0,0,8884,89825,57918,6837,90443,79953,3568,180682,107118,20655,301424,141930,5746,215803,82658,8527,225131,88294,19425,1160893,253227,17371,904076,213399,52477,3093983,0,52905,1448511,277046,6735,223993,109896,3483,123822,51153,4124,155716,52427,2073,110918,34796,349,101064,0,16484,315826,2037,711,,,8519,478956,115704,48584,1571967,16252,,,,5583,225722,53970,13345,459222,71473,58978,2032077,251566,13739,986750,144481,30043,195268,42133,5355,159434,309,9327,44778,34710,4750,107259,999,11798,330078,6405,16455,409656,136401,7007,198285,0,2881,330,0,2864,138120,35578,3897,156705,45245,5110,94023,19866,27962,1029285,152726,10952,12894,0,21797,177499,45978,7420,320699,55760,2276,172076,34754,6156,217242,0,2643,286186,38655,4186,494076,26286
2022/12/11,574784,19307345,3082981,,,,4806,151129,65587,301,103563,63308,534,0,0,8908,89825,58863,6857,90443,81022,3568,180682,109440,20658,301424,145354,5739,215803,84917,8547,225131,90380,19432,1160893,259732,17391,904076,218927,52717,3093983,0,54098,1448433,283620,6786,223993,112519,3500,123822,52173,4128,155716,53453,2076,110918,35766,360,101215,0,16448,318298,2173,784,,,8515,478956,118826,49281,1578897,15478,,,,5581,225722,55152,13388,459222,73525,60816,2032077,256380,13748,986750,149525,30048,195268,43637,5503,160188,309,9320,44778,35541,5086,107913,634,11798,330078,8446,16487,409656,140545,7501,198850,0,3056,369,0,2886,138120,36456,3909,156705,46601,5132,94023,20345,28028,1029285,157683,11748,12914,0,21837,177499,46993,7420,320699,57608,2275,172076,35894,6687,217691,0,2840,286186,39402,4256,494076,26767
2022/12/12,581346,19318876,3113527,,,,4790,151129,66350,285,103563,64011,507,0,0,8919,89825,59225,6880,90443,81492,3568,180682,110625,20728,301424,147976,5749,215803,85835,8556,225131,91276,19460,1160893,262903,17391,904076,221825,52979,3093983,0,54807,1448721,287297,6829,223993,113887,3515,123822,52534,4128,155716,53981,2086,110918,36149,343,101415,0,16794,320524,571,776,,,8554,478956,120638,50893,1585804,9262,,,,5581,225722,55725,13371,459222,74199,62036,2032077,258505,13752,986750,151828,30047,195268,44053,5822,160807,309,9327,44778,36049,5252,108374,422,11798,330078,9481,16498,409656,143883,7757,199255,0,2947,465,0,2909,138120,36881,3929,156705,47250,5148,94023,20618,28176,1029285,159255,12547,12957,0,21882,177499,47349,7420,320699,58443,2285,172076,36677,6917,217977,0,3040,286186,39734,4368,494076,27029
2022/12/13,587494,19327297,3235490,,,,4789,151129,69228,267,103563,66536,571,0,0,8897,89825,61373,6897,90443,83535,3568,180682,114324,20807,301424,149014,5775,215803,89123,8570,225131,94852,19511,1160893,273159,17404,904076,230764,53145,3093983,0,57526,1447174,296724,6783,223993,117796,3515,123822,54611,4132,155716,56084,2091,110918,37297,337,101552,0,16816,321478,1851,787,,,8570,478956,123417,52622,1590946,15637,,,,5595,225722,58102,13372,459222,77410,60809,2032077,270408,13748,986750,156237,30054,195268,45579,6081,161144,309,9328,44778,37285,4926,109073,1582,11798,330078,12005,16516,409656,145835,8249,200673,0,3094,546,0,2921,138120,38584,3934,156705,50391,5146,94023,21796,28236,1029285,165878,13331,12983,0,21915,177499,49250,7570,320699,62200,2292,172076,38247,7668,219151,0,3049,286186,41210,4482,494076,27857
2022/12/14,602968,19333905,3362908,,,,4785,151129,71263,270,103563,68456,548,0,0,8915,89825,62876,6889,90443,85254,3568,180682,117790,20771,301424,153747,5773,215803,92394,8585,225131,98174,19536,1160893,283843,17439,904076,239393,53188,3093983,0,59907,1445552,307267,6736,223993,121834,3533,123822,56332,4133,155716,57837,2088,110918,38895,357,101691,0,16758,323802,3180,786,,,8604,478956,129213,53024,1592849,25234,,,,5613,225722,60352,13370,459222,80742,69162,2032077,272376,13747,986750,163882,30050,195268,47473,6428,161757,309,9324,44778,38651,5433,110138,1339,11798,330078,15100,16534,409656,151336,8971,201818,0,3392,566,0,2945,138120,40053,3955,156705,52682,5144,94023,22887,28415,1029285,174778,14137,13021,0,21975,177499,50960,7642,320699,65663,2293,172076,40343,8439,220134,0,3411,286186,42425,4597,494076,28575
2022/12/15,615347,19351947,3463978,,,,4825,151129,73027,249,103563,70262,552,0,0,8871,89825,64129,6905,90443,86666,3568,180682,120749,20751,301424,158292,5753,215803,95383,8598,225131,101130,19546,1160893,292985,17993,904076,246584,53179,3093983,0,62534,1445633,315585,6763,223993,125058,3533,123822,57661,4125,155716,59301,2085,110918,40062,367,101832,0,17027,327224,2417,793,,,8674,478956,133787,56082,1602971,21836,,,,5638,225722,62111,13379,459222,83728,71541,2032077,279568,13749,986750,170615,30052,195268,49072,6821,162908,309,9322,44778,39799,5853,111074,1066,11798,330078,18183,16549,409656,156490,9487,203009,0,3587,510,0,2983,138120,41203,3967,156705,54710,5159,94023,23747,28678,1029285,182319,14620,13050,0,22021,177499,52453,7711,320699,68738,2300,172076,42221,8886,221159,0,3796,286186,43483,4677,494076,29249
2022/12/16,624845,19368857,3558101,,,,4818,151129,74648,264,103563,71984,614,0,0,8861,89825,65336,6923,90443,87789,3568,180682,123579,20816,301424,162089,5779,215803,97816,8628,225131,103748,19466,1160893,301318,17990,904076,253609,53404,3093983,0,64413,1446130,323261,6746,223993,128039,3532,123822,58934,4114,155716,60783,2086,110918,41080,374,101970,0,17178,330014,1966,806,,,8701,478956,138014,58508,1612432,19190,,,,5652,225722,63603,13366,459222,86322,73311,2032077,286509,13810,986750,176639,30073,195268,50653,7137,163879,309,9325,44778,40806,6078,111933,1009,11798,330078,20596,16556,409656,161138,9952,204026,0,3716,587,0,3020,138120,42337,3983,156705,56793,5173,94023,24602,28955,1029285,189532,15076,13095,0,22056,177499,53938,7755,320699,71902,2310,172076,43766,9340,222214,0,4092,286186,44605,4722,494076,29859
2022/12/17,636236,19396535,3643061,,,,4854,151129,76216,262,103563,73753,647,0,0,8907,89825,66521,6941,90443,89023,3568,180682,126462,20873,301424,165757,5769,215803,100717,8629,225131,106531,19474,1160893,310537,18036,904076,261067,53588,3093983,0,65728,1447405,331076,6746,223993,131199,3537,123822,60321,4121,155716,62196,2096,110918,42062,369,102122,0,17372,332310,1862,821,,,8720,478956,142034,60284,1620453,19288,,,,5649,225722,65549,13412,459222,88882,75086,2032077,293885,13866,986750,182072,30087,195268,52281,7369,164773,309,9324,44778,41892,6344,112690,1193,15110,341859,8140,16606,409656,165399,10425,205292,0,3720,608,0,3073,138120,43676,3994,156705,59013,5160,94023,25434,29093,1029285,196693,15553,13126,0,22144,177499,55462,7764,320699,75083,2317,172076,45435,9632,223398,0,4440,286186,45584,4726,494076,30457
2022/12/18,643694,19411298,3728888,,,,4871,151129,77232,267,103563,74980,606,0,0,8894,89825,67316,6942,90443,89919,3568,180682,128565,20920,301424,169779,5791,215803,102969,8627,225131,108762,19491,1160893,317751,18057,904076,267469,53810,3093983,0,66935,1448097,338071,6780,223993,133553,3549,123822,61356,4123,155716,63310,2102,110918,43162,369,102241,0,17332,334746,2014,839,,,8736,478956,146028,62053,1628087,17758,,,,5644,225722,66924,13362,459222,91531,77171,2032077,299396,13854,986750,188062,30081,195268,53869,7588,165671,309,9314,44778,42844,6631,113610,1020,15110,341859,10477,16608,409656,170096,10870,206351,0,3753,610,0,3086,138120,44633,3992,156705,60578,5209,94023,26052,29289,1029285,204003,16026,13149,0,22184,177499,56790,7764,320699,77829,2316,172076,46971,9800,224378,0,4715,286186,46611,4665,494076,30899
2022/12/19,647867,19426025,3765138,,,,4851,151129,77925,282,103563,75854,607,0,0,8888,89825,67600,6973,90443,90344,3568,180682,129654,20907,301424,172869,5776,215803,104132,8616,225131,109976,19506,1160893,321337,18052,904076,270626,53971,3093983,0,67867,1448474,342374,6809,223993,134874,3539,123822,61784,4104,155716,63795,2101,110918,43587,350,102411,0,17308,337318,547,857,,,8766,478956,147736,63438,1636594,10481,,,,5660,225722,67492,13473,459222,92087,77536,2032077,302774,13857,986750,190938,30100,195268,54360,7798,166609,309,9327,44778,43389,6771,114506,559,15110,341859,11894,16578,409656,174094,10989,207012,0,3533,658,0,3093,138120,45162,4013,156705,61304,5181,94023,26372,29329,1029285,206174,16482,13191,0,22272,177499,57195,7764,320699,79185,2334,172076,47946,9962,224894,0,4941,286186,47154,4628,494076,31255
2022/12/20,648148,19440688,3896724,,,,4888,151129,80047,278,103563,78534,602,0,0,8870,89825,69427,6947,90443,92060,3568,180682,133008,20952,301424,174035,5767,215803,107371,8601,225131,113361,19568,1160893,331961,18080,904076,279982,54029,3093983,0,67981,1449573,351865,6796,223993,138226,3525,123822,63714,4113,155716,65607,2108,110918,44829,334,102624,0,17422,338294,1651,838,,,8833,478956,151499,64451,1643464,17290,,,,5656,225722,69931,13483,459222,95550,74626,2032077,317764,13921,986750,195802,30102,195268,56152,8135,167203,309,9330,44778,44524,6376,115474,1785,15110,341859,14949,16578,409656,176041,11549,208922,0,3538,712,0,3085,138120,47100,4019,156705,64828,5185,94023,27660,29427,1029285,214679,16917,13245,0,22278,177499,59609,7870,320699,83938,2332,172076,50027,10472,226819,0,5030,286186,49275,4578,494076,32334
2022/12/21,659524,19451908,4036462,,,,4868,151129,81901,262,103563,80579,602,0,0,8893,89825,70695,6884,90443,93508,3568,180682,136058,20903,301424,178883,5776,215803,110339,8578,225131,116586,19585,1160893,342950,18072,904076,289129,53760,3093983,0,68494,1450006,362733,6774,223993,141631,3522,123822,65405,4121,155716,67279,2104,110918,46447,349,102796,0,17263,340560,3004,818,,,8845,478956,157822,64775,1645768,27553,,,,5650,225722,72435,13462,459222,99184,83339,2032077,321259,13959,986750,204509,30090,195268,58544,8126,168163,309,9326,44778,46110,6730,116894,1663,15110,341859,18497,16585,409656,182372,12011,210789,0,3752,717,0,3060,138120,48797,4004,156705,67510,5174,94023,28813,29505,1029285,226169,17384,13284,0,22358,177499,61739,7851,320699,88347,2337,172076,52904,10882,228573,0,5335,286186,51485,4678,494076,33314
2022/12/22,665348,19474554,4153766,,,,4859,151129,83574,283,103563,82416,542,0,0,8933,89825,71696,6887,90443,94672,3568,180682,138620,20858,301424,183748,5782,215803,113101,8556,225131,119586,19467,1160893,352570,18225,904076,297032,53508,3093983,0,68924,1449681,374095,6719,223993,144523,3501,123822,66837,4138,155716,68742,2114,110918,47785,373,102968,0,17032,344251,2475,850,,,8907,478956,163044,66134,1658956,24723,,,,5673,225722,74446,13447,459222,102234,84883,2032077,330879,13921,986750,212043,30086,195268,60426,8623,169709,309,9327,44778,47310,7100,118179,1376,15110,341859,21935,16578,409656,188211,12569,212496,0,4079,592,0,3031,138120,50442,3986,156705,70017,5172,94023,29859,29564,1029285,236373,17550,13319,0,22422,177499,63622,7843,320699,92353,2335,172076,55121,11314,230045,0,5676,286186,53347,4899,494076,34224
2022/12/23,670850,19495108,4265481,,,,4794,151129,85260,285,103563,84030,526,0,0,8942,89825,72730,6889,90443,95697,3568,180682,141140,20835,301424,187973,5807,215803,115612,8515,225131,122378,19443,1160893,361669,18227,904076,304707,53544,3093983,0,69217,1449870,383916,6719,223993,147788,3493,123822,68187,4136,155716,70098,2110,110918,49064,388,103106,0,17039,347192,2031,857,,,8965,478956,167848,67124,1670842,22767,,,,5680,225722,76379,13478,459222,105175,85731,2032077,340549,13969,986750,219264,30101,195268,62229,8863,170996,309,9326,44778,48591,7449,119194,1280,15110,341859,25273,16541,409656,193263,13279,213978,0,4206,657,0,3000,138120,51932,4002,156705,72486,5179,94023,30937,29691,1029285,245792,17706,13361,0,22511,177499,65432,7873,320699,96448,2365,172076,57217,11910,231554,0,6213,286186,54992,5244,494076,35038
2022/12/24,682125,19527333,4362616,,,,4784,151129,86868,287,103563,85710,531,0,0,8939,89825,73782,6874,90443,96922,3568,180682,143499,20875,301424,191492,5808,215803,118211,8524,225131,125281,19483,1160893,371469,18220,904076,313245,53760,3093983,0,70504,1449042,395150,6722,223993,150718,3477,123822,69466,4163,155716,71315,2117,110918,50405,407,103225,0,17061,349682,1963,872,,,8999,478956,173230,69051,1680632,22915,,,,5683,225722,78384,13512,459222,107887,86683,2032077,350566,14038,986750,226005,30122,195268,64024,9363,172121,309,9328,44778,49894,7520,120390,1336,18510,356939,10028,16569,409656,198347,13713,215717,0,4338,676,0,2987,138120,53734,4003,156705,75005,5187,94023,31849,29944,1029285,254356,17873,13380,0,22581,177499,67150,7900,320699,100330,2376,172076,59307,12593,233030,0,6709,286186,56804,5567,494076,35660
2022/12/25,690091,19543852,4457692,,,,4797,151129,87914,279,103563,86849,447,0,0,8920,89825,74427,6887,90443,97544,3568,180682,145548,20925,301424,195596,5816,215803,120370,8529,225131,127577,19510,1160893,379452,18220,904076,320280,53857,3093983,0,71390,1448417,404666,6747,223993,152651,3498,123822,70430,4157,155716,72255,2129,110918,51600,399,103761,0,17118,352078,2032,871,,,9006,478956,178022,70567,1690036,20646,,,,5699,225722,79840,13482,459222,110807,88944,2032077,357198,14109,986750,233174,30129,195268,65691,9875,173240,309,9326,44778,50896,7743,121495,1009,18510,356939,12746,16591,409656,203550,14138,217221,0,4474,593,0,2995,138120,55177,4022,156705,76956,5167,94023,32529,30009,1029285,262393,18014,13395,0,22663,177499,68770,7900,320699,103396,2371,172076,61098,13227,234178,0,7227,286186,58239,5839,494076,36055
2022/12/26,694107,19561274,4496825,,,,4818,151129,88483,265,103563,87490,481,0,0,8880,89825,74786,6894,90443,97866,3568,180682,146544,20983,301424,199050,5832,215803,121281,8540,225131,128578,19562,1160893,383057,18262,904076,323425,54001,3093983,0,71837,1449251,409360,6791,223993,153728,3502,123822,70837,4129,155716,72760,2131,110918,52073,373,104101,0,17091,354626,571,922,,,9021,478956,180719,72544,1699928,11467,,,,5695,225722,80525,13491,459222,111607,88695,2032077,361978,14113,986750,236410,30124,195268,66280,10037,174386,309,9326,44778,51396,7674,122560,414,18510,356939,14477,16585,409656,207933,14561,218001,0,4224,689,0,2989,138120,55861,4041,156705,77948,5169,94023,32910,30143,1029285,264973,18179,13438,0,22750,177499,69367,7900,320699,104742,2383,172076,62330,13572,234856,0,7576,286186,59108,5943,494076,36182
